tweet_text,class_label
Proud to be attending info session on how NYC can help w/ relief efforts for #EcuadorEarthquake w/ CG @lindamachuca,rescue_volunteering_or_donation_effort
RT @SkyNewsBreak: The president of Ecuador says 233 people have died after a magnitude 7.8 earthquake struck the northwest of the country,injured_or_dead_people
Yall talking about coachella meanwhile almost 300 people have died in ecuador because of the earthquake,injured_or_dead_people
Praying everyone in Ecuador is okay from the earthquake Saturday,sympathy_and_support
RT @BusinesFrontier: #Business #News Earthquake kills dozens in Ecuador  (a BBC top story),injured_or_dead_people
"And thats enough for todayagain, its not spam, we desperately need help #EcuadorEarthquake thnks to anyone tht will help and listen to us",other_relevant_information
Independent:  Ecuador earthquake death toll rises to 272 with signs of life in much of th,injured_or_dead_people
"Powerful earthquake hits Ecuador; at least 41 killed: (CNN) A major earthquake hit Ecuadors central coast, ki",injured_or_dead_people
"@MartinGarrix last night our country, Ecuador, was surprised by an earthquake, please help us spreading the voice so we get some help ὤFἿB἞A἞8",rescue_volunteering_or_donation_effort
RT @WORLDMUSICAWARD: Our prayers go to Ecuador (77 dead + 588 injured) &amp; Japan (41 dead + hundreds injured) after the latest earthquakes ht,sympathy_and_support
"RT @BostonGlobe: Many buildings collapsed in Ecuador earthquake, and death toll could increase past 233",injured_or_dead_people
"PLEASE HELP MY COUNTRY. Send items for makeshift tents, medicine, food for the diabetic, large water bottles, covers",requests_or_urgent_needs
RT @UNICEF: #EcuadorEarthquake: @unicefecuador today delivered 20k water purification tablets to survivors in worst affected area Pedernales,rescue_volunteering_or_donation_effort
"@DaveMustaine It was a terrible earthquake, were fine, unfortunately a lot of people Die, pray for Ecuador, we are expecting 4 u on July",sympathy_and_support
"@bbcworldservice cool are you #World #Service?! Well we had a 7,6 #earthquake #Ecuador! Help is needed! Thank you !",requests_or_urgent_needs
"RT @everyEarthquake: USGS reports a M4.5 #earthquake 46km WNW of Pedernales, Ecuador on 4/17/16 @ 5:42:51 UTC  #quake",caution_and_advice
RT @lmjm5h727: Praying for Ecuador ὤF Force for families who were hit #Ecuador,sympathy_and_support
RT @SarahKMoser: @Oxfam is collecting donations to assist Ecuador after 7.8 magnitude earthquake,rescue_volunteering_or_donation_effort
RT @weddingcentral: If you are looking for ways to contribute + help the victims of #EcuadorEarthquake @cruzrojaecuador,other_relevant_information
"RT @ABC: NEW: Death toll from earthquake in Ecuador rises to 233, per Ecuadorian president:",injured_or_dead_people
Quake Kills 272 Along Devastated Ecuador Coast via NYT,injured_or_dead_people
"@HilaryClinton Madam Secretary, would you please be so kind as to help raise awareness for #EcuadorEarthquake? My country needs help now",requests_or_urgent_needs
RT @HelenClarkUNDP: #Ecuador struck by deadly earthquake: news reports coming in of loss of life &amp; destruction. @PNUDEcuador @UNDPLAC,injured_or_dead_people
RT @CNN: Ecuador earthquake: Aid pours in as rescuers rush to find more victims,rescue_volunteering_or_donation_effort
"Thanks for all the support, were good but sad at the same time for the victims and things weve been through in the past few days #Ecuador",sympathy_and_support
"Hundreds Injured, Dead After Quake In Ecuador  #caribbean |",injured_or_dead_people
"@StateDept @JohnKerry Thanks John Kerry! There are 100,000 Americans living in Ecuador! Please send help over to Ecuador!!!!",requests_or_urgent_needs
@yelyahwilliams please pray for my country Ecuador Yesterday an earthquake destroyed buildings and a lot of people died everywhere,sympathy_and_support
Thanks for your donations for #EcuadorEarthquake we are accepting them at,rescue_volunteering_or_donation_effort
"@DeanKamen We need slingshots devices for water purification in Manabi-Ecuador, Earthquake humanitarian emergency",requests_or_urgent_needs
"@TheEllenShow please help us reach our goal! Ecuador needs help!! Many people lost their homes, families and lives.",sympathy_and_support
Yokota aids Japan with earthquake relief,rescue_volunteering_or_donation_effort
RT @PeopIe: Pray for Ecuador. The earthquake yesterday has deviated the country with over 200 confirmed dead ὢ2ὤFἿD,injured_or_dead_people
@TheEllenShow Ecuador faced a big earthquake that killed and injuried hundreds of people. Please broadcast this,injured_or_dead_people
RT @Independent: Powerful earthquake in Ecuador kills 77 and as entire town collapses,injured_or_dead_people
RT @PDChina: #Update: Death toll rises to 350 in the M7.8 #EcuadorEarthquake,injured_or_dead_people
RT @EmbajadaEcuUK: @EnnerValencia14 Bank Account in the UK for Earthquake Victims in Ecuador,rescue_volunteering_or_donation_effort
My prayers go out to #Ecuador and to the families of the victims of the #EcuadorEarthquake @urannews. God Bless You.,sympathy_and_support
"RT @nbcbayarea: JUST IN: 238 dead, more than 1,500 injured after magnitude-7.8 earthquake rattles Ecuador.",injured_or_dead_people
Thoughts &amp; prayers go out to those effected by #EcuadorEarthquake,sympathy_and_support
"@POTUS Mr. President, Manabi-Ecuador needs help after Earthquake. We need humanitarian help, logistics, food, medicine. God Bless America!",requests_or_urgent_needs
@CBCNews shocking your lack of news about #EcuadorEarthquake 233 dead people so far.,injured_or_dead_people
People help us ECUADOR needs you please :( @onedirection @Imaginedragons @coldplay @Harry_Styles @HeffronDrive,requests_or_urgent_needs
RT @TheSun: Earthquake kills at least 41 people and sparks tsunami warning in Ecuador,injured_or_dead_people
RT @CARE: A massive 7.8 earthquake has struck Ecuador. Donate now to help deliver urgent relief.,rescue_volunteering_or_donation_effort
YikesEcuadorian officials say death toll from #EcuadorEarthquake has reached 350. Some say it could reach 500.,injured_or_dead_people
Last night BBC reported the earthquake in Ecuador killed 77 people. Somehow it just went up to 233 wtf,injured_or_dead_people
"To donate to affected areas of Ecuador, visit the #CruzRojaEcuatoriana or Ecuadorian Red Cross. #EcuadorEarthquake",rescue_volunteering_or_donation_effort
"Ecuador earthquake of 7.8 magnitude kills hundreds of people, not dozens  #EcuadorEarthquake #Ecuador",injured_or_dead_people
RT @policy: To donate to ongoing #EcuadorEarthquake relief efforts - @CatholicRelief:  @CARE:,rescue_volunteering_or_donation_effort
Dear @raulpacheco please help RT Info for intl donations to #EcuadorEarthquake account @PNUD,sympathy_and_support
RT @JoshuaHoyos: Death toll from #EcuadorEarthquake now stands at 233 #TerremotoEcuador,injured_or_dead_people
RT @dn310: @katyperry @TayLow @jimmyfallon @PerezHilton help spread the word abou #EcuadorEarthquake donations can be made through UNICE,rescue_volunteering_or_donation_effort
#EcuadorEarthquake International Donations,rescue_volunteering_or_donation_effort
"RT @nytimes: Breaking News: The death toll from a quake in Ecuador rises to 233. It was terrible, such a shock, a witness said.",injured_or_dead_people
RT @ChildrenofPeace: RAMALLAH Palestinian medical team to leave on Monday to help victims of a deadly earthquake in Ecuador: Palestinian Mi,rescue_volunteering_or_donation_effort
RT @WV_humanitarian: Thank you @CNN for sharing our @WorldVisionUSA donations site for #EcuadorEarthquake,rescue_volunteering_or_donation_effort
RT @MailOnline: 7.8 magnitude earthquake kills at least 233 in Ecuador,injured_or_dead_people
RT @businessinsider: Devastating pictures show the destruction caused by the 7.8 magnitude earthquake in Ecuador  ht,infrastructure_and_utility_damage
RT @jrfansla: Dear friends RT please donate for #ecuador #earthquake disaster relief @RedCross @UNICEF @ADRAIntl @CARE Por favor donen para,requests_or_urgent_needs
"The Latest: Aid, Rescuers Pouring Into Quake-Hit Ecuador via NYT",rescue_volunteering_or_donation_effort
Probably nobody knows where is Ecuador! But we need HELP!!! ὤFἿCὤFἿCὤFἿC #EcuadorEarthquake ὉBὉBὉ9❤️,requests_or_urgent_needs
"RT @cnnbrk: Death toll from Ecuador earthquake triples to 233, emergency official says.",injured_or_dead_people
#PrayForEcuador: Earthquake leaves hundreds dead + thousands injured in Ecuador:,injured_or_dead_people
"I pray for my beautiful country of Ecuador , by human losses and solidarity by the earthquake, with relatives",sympathy_and_support
RT @atlamaps: Strong 7.8 magnitude #earthquake in #Ecuador killing at least 77 people #Muisne #map #maps,injured_or_dead_people
Help out! Give to ECUADOR Earthquake Emergency Relief . Raise funds on @generosity,rescue_volunteering_or_donation_effort
RT @Rattledeth666: What a terrible news233 people have died in Ecuador cos of earthquakeMy deepest condolencies((((,injured_or_dead_people
"@rickygervais Since you mention Ecuador in your new show, you should help people there. There was an earthquake on Saturday. Dont be a cunt",not_humanitarian
DONATIONS FOR BAHIA DE CARAQUEZ-#EcuadorEarthquake There is not getting much help to Bahia and its also highly affected. phone 593980406289,rescue_volunteering_or_donation_effort
RT @MexicoTimes: TAME airlines is now helping with the airlift of S&amp;R teams from #Quito to the city of #Manta #Ecuador #earthquake :,rescue_volunteering_or_donation_effort
RT @RepdelCacao: The @guardian review of whats going on here in #Ecuador  If you wish to donate please go to,rescue_volunteering_or_donation_effort
RT @SustainableAlli: Our thoughts and prayers are with Ecuador #PrayForEcuador #AllYouNeedIsEcuador,sympathy_and_support
RT @mcarthurchurch: This weekend a 7.8 magnitude earthquake hit the coast of Ecuador and has killed over 300 people. #PrayforEcuador :,injured_or_dead_people
"So idk if any of you know but I live in Ecuador and I was in the zone affected by the earthquake yesterday. I’m okay, just fyi.",other_relevant_information
"RT @WaterEcuador: Muisne, the epicenter of the quake, is where Water Ecuador was founded. Please help now:  /",rescue_volunteering_or_donation_effort
"RT @reportedly: Latest #s from Ecuador’s earthquake: Fatalities: 366 Missing: 231 Injured: 2,658",injured_or_dead_people
I am safe in #Ecuador. Please keep this country in your prayers as we scope out the extent of the damage from the #earthquake this morning.,sympathy_and_support
"Ecuador quake death toll rises to 350, some still trapped  #Africa #SouthAfrica",injured_or_dead_people
RT @solunandre: Hi @thenorthface! Im from #Ecuador. We need your help! Can you donate tents and sleeping bags? #EcuadorEarthquake,rescue_volunteering_or_donation_effort
RT @nowthisnews: ICYMI: Ecuador was rocked by a 7.8 magnitude earthquake over the weekend. An estimated 350 people are dead,injured_or_dead_people
RT @ElisaEstrada: #Canoa #fishingvillage need of heavy machinery #CAT 2 #rescue #people #Trapped under #debris from #Quake #Ecuador unde,requests_or_urgent_needs
"IF YOU LIVE OUT OF #ECUADOR AND WANT TO HELP, DONATE HERE.. THEY NEED US ALL ὢD ὄ9 Check it out",rescue_volunteering_or_donation_effort
"RT @SariCarpenter: Praying for all the families in Ecuador right now, stay safe.",sympathy_and_support
"@AppStore please AppleStore, activate the Red Cross donations for Ecuador like you did with Nepal and Japan, we need all the help we can get",rescue_volunteering_or_donation_effort
@TannerPatrick cant wait! :) After the earthquake in my country what I need is good news like this,not_humanitarian
Prayers go out to all affected by the earthquake that hit Ecuador ὤFἿD,sympathy_and_support
RT @AleyMehran: Our prayers n best wishes r for the victims of #EcuadorEarthquake may God bless on ure ppl n help them.@JorgeGlas God bless,sympathy_and_support
RT @WorldVisionEU: .@worldvisionEC is distributing relief supplies and shelter to survivors of #EcuadorEarthquake More here:,rescue_volunteering_or_donation_effort
"RT @plustrendscomp: Please help us, thousands of people are left without food, water or shelter. Donate through the UNICEF RELIEF FUND http",rescue_volunteering_or_donation_effort
RT @StephensManCave: Pray for #Ecuador #EcuadorEarthquake,sympathy_and_support
"RT @Ruptly: #EcuadorEarthquake death toll rises to 235, 1000s left without homes and electricity",injured_or_dead_people
@scottharrison hey! We need ur guys help! Ecuador is in dire need of clean water for the affected areas in the coast hit by the earthquake!,requests_or_urgent_needs
RT @RT_com: MORE: Police and National Guard have been mobilized to help with rescue after Ecuador quake,rescue_volunteering_or_donation_effort
Dear friends #Ecuador need your help / Amigos #Ecuador necesita su #ayuda,rescue_volunteering_or_donation_effort
